region,production_field,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Кемеровская область - Кузбасс,"РАЗДЕЛ E ПРОИЗВОДСТВО И РАСПРЕДЕЛЕНИЕ ЭЛЕКТРОЭНЕРГИИ, ГАЗА И ВОДЫ",44851009.2,51029746.8,57402143.5,64073875.5,69609681.0,80868692.1,85948952.6,89059128.2,89682528.8,93122474.6,94377424.8,95620116.93
Новосибирская область,РАЗДЕЛ С ДОБЫЧА ПОЛЕЗНЫХ ИСКОПАЕМЫХ,13368959.0,15782169.6,20821151.6,37440558.91,27079052.6,16454879.0,19674167.4,22257130.8,22559923.3,22952836.5,25852462.5,29635348.0
Новосибирская область,РАЗДЕЛ D ОБРАБАТЫВАЮЩИЕ ПРОИЗВОДСТВА,93955169.1,123037065.8,148447358.2,176438108.6,168753961.7,229323650.6,249816309.3,284940153.66,309415689.12,328960275.88,430809735.13,410382758.93
Новосибирская область,"РАЗДЕЛ E ПРОИЗВОДСТВО И РАСПРЕДЕЛЕНИЕ ЭЛЕКТРОЭНЕРГИИ, ГАЗА И ВОДЫ",36435841.1,42562378.8,33914645.47,42516970.76,51579828.7,59331855.6,61591546.0,60443531.2,60369501.5,62922166.7,63111646.87,64195066.86
Омская область,РАЗДЕЛ С ДОБЫЧА ПОЛЕЗНЫХ ИСКОПАЕМЫХ,3812863.6,5401938.3,3623250.5,3548446.3,963943.5,4783757.5,4410514.0,3005588.7,5780814.6,3855051.4,4042136.9,3413987.7
Омская область,РАЗДЕЛ D ОБРАБАТЫВАЮЩИЕ ПРОИЗВОДСТВА,224305160.0,254951172.8,301402849.2,381955949.0,342653847.2,409133134.9,529354758.1,609983235.97,621059848.36,696947290.16,709131660.23,709347013.91
Омская область,"РАЗДЕЛ E ПРОИЗВОДСТВО И РАСПРЕДЕЛЕНИЕ ЭЛЕКТРОЭНЕРГИИ, ГАЗА И ВОДЫ",19230868.3,21121743.61,21459688.4,26615501.73,29919256.3,33713373.2,36012711.2,36516461.55,40477985.5,43187750.0,48608038.3,53763706.95
Томская область,РАЗДЕЛ С ДОБЫЧА ПОЛЕЗНЫХ ИСКОПАЕМЫХ,72010693.17,71393042.92,76565190.93,89916245.9,82747638.8,91842164.1,126581826.8,141085197.3,139065674.7,143933902.5,157805512.6,151917381.6
Томская область,РАЗДЕЛ D ОБРАБАТЫВАЮЩИЕ ПРОИЗВОДСТВА,46644948.58,63181554.87,67840536.79,70589773.01,67722141.75,96814344.68,111529047.9,119326312.95,129401948.39,134410898.76,168281331.3,162373612.43
Томская область,"РАЗДЕЛ E ПРОИЗВОДСТВО И РАСПРЕДЕЛЕНИЕ ЭЛЕКТРОЭНЕРГИИ, ГАЗА И ВОДЫ",13768631.35,16054403.13,13983906.88,19544866.15,19473806.35,22972360.1,25617433.9,27958405.05,26533776.95,30138971.5,32504884.8,35837326.05
Республика Бурятия,РАЗДЕЛ С ДОБЫЧА ПОЛЕЗНЫХ ИСКОПАЕМЫХ,6363900.45,5792370.58,4942945.18,12225237.2,14661003.1,9268751.7,12808021.2,14620616.0,14503588.1,16490736.2,22859995.3,21128965.4
Республика Бурятия,РАЗДЕЛ D ОБРАБАТЫВАЮЩИЕ ПРОИЗВОДСТВА,18997005.57,19962988.65,23843959.49,29314482.4,31817183.8,40080613.78,51115320.4,46115641.34,62738454.8,70297297.1,86012018.55,61204552.41
Республика Бурятия,"РАЗДЕЛ E ПРОИЗВОДСТВО И РАСПРЕДЕЛЕНИЕ ЭЛЕКТРОЭНЕРГИИ, ГАЗА И ВОДЫ",12477786.15,12889428.86,10746478.79,11978137.62,12768082.6,15558026.4,19825952.3,17854567.1,20894764.7,23093063.6,26886122.0,27180388.24
Забайкальский край,РАЗДЕЛ С ДОБЫЧА ПОЛЕЗНЫХ ИСКОПАЕМЫХ,8994096.5,10820053.3,13329528.2,17098370.9,20270169.9,39000596.2,40376950.3,43688883.52,44812761.8,48108144.1,61382043.6,75688402.9
Забайкальский край,РАЗДЕЛ D ОБРАБАТЫВАЮЩИЕ ПРОИЗВОДСТВА,5135819.6,6870348.47,8133292.42,9954861.81,8097593.6,11385193.8,14365349.9,25066484.79,22916904.17,20073541.25,22652659.57,23498923.6
Забайкальский край,"РАЗДЕЛ E ПРОИЗВОДСТВО И РАСПРЕДЕЛЕНИЕ ЭЛЕКТРОЭНЕРГИИ, ГАЗА И ВОДЫ",10890881.8,11848059.5,10416135.3,12149228.1,13892527.0,14713238.3,18310966.9,17819257.36,26109411.2,27624808.8,28172719.4,33033660.5
            Агинский Бурятский округ (Забайкальский край),РАЗДЕЛ С ДОБЫЧА ПОЛЕЗНЫХ ИСКОПАЕМЫХ,58537.9,232380.9,320576.8,,,,,,,,,
            Агинский Бурятский округ (Забайкальский край),РАЗДЕЛ D ОБРАБАТЫВАЮЩИЕ ПРОИЗВОДСТВА,121047.2,199672.1,311788.9,,,,,,,,,
            Агинский Бурятский округ (Забайкальский край),"РАЗДЕЛ E ПРОИЗВОДСТВО И РАСПРЕДЕЛЕНИЕ ЭЛЕКТРОЭНЕРГИИ, ГАЗА И ВОДЫ",147423.8,514172.7,357077.9,,,,,,,,,
Республика Саха (Якутия),РАЗДЕЛ С ДОБЫЧА ПОЛЕЗНЫХ ИСКОПАЕМЫХ,112304828.2,119451110.9,116076798.8,136023378.6,109234700.7,214205687.8,285757404.99,317116290.44,338681247.75,407114524.36,503910235.9,620687870.97
Республика Саха (Якутия),РАЗДЕЛ D ОБРАБАТЫВАЮЩИЕ ПРОИЗВОДСТВА,14066387.7,10964735.0,12580926.4,15065380.8,15134554.3,24515124.8,28002475.88,28028566.86,27822781.42,33666371.4,36168770.08,33810640.12
Республика Саха (Якутия),"РАЗДЕЛ E ПРОИЗВОДСТВО И РАСПРЕДЕЛЕНИЕ ЭЛЕКТРОЭНЕРГИИ, ГАЗА И ВОДЫ",18409935.6,22006668.9,25137724.7,27401348.6,33366724.9,37945500.6,42849240.09,45863330.38,50131169.08,56674450.72,65547895.7,72318049.48
Камчатский край,РАЗДЕЛ С ДОБЫЧА ПОЛЕЗНЫХ ИСКОПАЕМЫХ,2555917.1,2687083.4,4493996.4,4566768.9,5168643.6,6325869.0,6439310.2,7779171.4,5693680.8,8190005.1,13254114.7,22947004.7
Камчатский край,РАЗДЕЛ D ОБРАБАТЫВАЮЩИЕ ПРОИЗВОДСТВА,8627765.98,8658554.15,10214826.52,11219431.53,13128750.15,37349850.9,39742363.3,42342221.3,42785456.1,42803566.05,68999491.0,78903265.27
Камчатский край,"РАЗДЕЛ E ПРОИЗВОДСТВО И РАСПРЕДЕЛЕНИЕ ЭЛЕКТРОЭНЕРГИИ, ГАЗА И ВОДЫ",9662884.5,12224311.49,13463749.5,12670079.2,12874007.1,14947609.2,15370062.9,15517248.2,16093879.25,16323741.55,17596625.8,19487509.42
"            Корякский округ, входящий в состав Камчатского края",РАЗДЕЛ С ДОБЫЧА ПОЛЕЗНЫХ ИСКОПАЕМЫХ,2426143.9,1858182.0,,,,,,,,,,
"            Корякский округ, входящий в состав Камчатского края",РАЗДЕЛ D ОБРАБАТЫВАЮЩИЕ ПРОИЗВОДСТВА,1313153.8,898859.08,,,,,,,,,,
"            Корякский округ, входящий в состав Камчатского края","РАЗДЕЛ E ПРОИЗВОДСТВО И РАСПРЕДЕЛЕНИЕ ЭЛЕКТРОЭНЕРГИИ, ГАЗА И ВОДЫ",709235.6,1114245.9,,,,,,,,,,
Приморский край,РАЗДЕЛ С ДОБЫЧА ПОЛЕЗНЫХ ИСКОПАЕМЫХ,6489178.45,7125746.5,7209339.75,6916341.2,8020630.55,10656035.2,14194952.4,13869022.75,13637452.3,11015983.55,16124429.5,17185913.6
Приморский край,РАЗДЕЛ D ОБРАБАТЫВАЮЩИЕ ПРОИЗВОДСТВА,36365994.57,42463818.96,48892591.58,63646916.88,72261077.1,104561930.9,127103302.87,150092078.33,181041338.03,206804018.33,196556226.9,189663458.62
Приморский край,"РАЗДЕЛ E ПРОИЗВОДСТВО И РАСПРЕДЕЛЕНИЕ ЭЛЕКТРОЭНЕРГИИ, ГАЗА И ВОДЫ",25972816.57,29698154.86,31407824.27,32673475.1,41322846.85,47024529.71,51396854.53,53813789.85,55777464.05,62365266.47,62095322.45,61251653.22
Хабаровский край,РАЗДЕЛ С ДОБЫЧА ПОЛЕЗНЫХ ИСКОПАЕМЫХ,13917417.1,14506870.9,16396765.0,19117903.7,22804036.9,25290810.8,29187441.0,41710777.1,43232776.8,49980284.6,62124585.0,71552852.15
Хабаровский край,РАЗДЕЛ D ОБРАБАТЫВАЮЩИЕ ПРОИЗВОДСТВА,45204202.2,53472010.7,72257308.1,104730629.0,60841159.3,93964847.7,115875229.7,120200965.2,114932810.1,160117952.0,209748762.7,205033254.02
Хабаровский край,"РАЗДЕЛ E ПРОИЗВОДСТВО И РАСПРЕДЕЛЕНИЕ ЭЛЕКТРОЭНЕРГИИ, ГАЗА И ВОДЫ",21087419.0,23857490.0,24291242.5,28754027.5,33901527.7,39890940.5,44319721.9,44974465.7,50371717.6,53263709.1,55066801.4,56763079.38
Амурская область,РАЗДЕЛ С ДОБЫЧА ПОЛЕЗНЫХ ИСКОПАЕМЫХ,7941909.4,9576979.1,10649342.6,15132247.9,23995368.4,26599082.4,49973454.2,53473455.5,49746981.9,55690350.7,72179618.9,64379100.3
Амурская область,РАЗДЕЛ D ОБРАБАТЫВАЮЩИЕ ПРОИЗВОДСТВА,8639523.2,9620159.5,11343578.7,14031513.5,15097496.3,18567916.71,20829082.0,22024578.7,21952321.0,24050301.1,33902153.3,27898736.6
Амурская область,"РАЗДЕЛ E ПРОИЗВОДСТВО И РАСПРЕДЕЛЕНИЕ ЭЛЕКТРОЭНЕРГИИ, ГАЗА И ВОДЫ",15233285.0,16664151.2,16757724.5,17634311.7,21774096.5,26935323.1,25888706.5,26914638.8,27547119.4,29652406.5,32521061.4,33658987.3
Магаданская область,РАЗДЕЛ С ДОБЫЧА ПОЛЕЗНЫХ ИСКОПАЕМЫХ,14883142.09,14754571.9,13717780.38,15756909.8,20870901.0,29545697.5,41815135.2,59256429.1,53178480.3,61789576.97,83195625.6,106563940.95
Магаданская область,РАЗДЕЛ D ОБРАБАТЫВАЮЩИЕ ПРОИЗВОДСТВА,2747545.25,2517751.4,2656176.75,2884344.97,2796218.6,2920714.2,3898943.2,3894963.9,3796555.5,3448370.7,3074309.1,3175607.55
Магаданская область,"РАЗДЕЛ E ПРОИЗВОДСТВО И РАСПРЕДЕЛЕНИЕ ЭЛЕКТРОЭНЕРГИИ, ГАЗА И ВОДЫ",3979382.8,5079012.4,5637638.05,6396937.6,7391806.5,8182612.5,9704854.7,10399204.4,11974944.6,12247971.6,12713279.0,15411213.9
Сахалинская область,РАЗДЕЛ С ДОБЫЧА ПОЛЕЗНЫХ ИСКОПАЕМЫХ,35816684.1,57863269.0,198686779.5,217105112.9,267745840.6,353835813.4,502527379.6,539776220.9,558866876.4,736034438.3,708682590.0,597755224.7
Сахалинская область,РАЗДЕЛ D ОБРАБАТЫВАЮЩИЕ ПРОИЗВОДСТВА,11802464.64,12865332.4,16167637.8,18888485.9,22235459.4,23694387.0,24193417.6,25521231.0,28019924.1,39110529.2,46935275.1,42374770.4
Сахалинская область,"РАЗДЕЛ E ПРОИЗВОДСТВО И РАСПРЕДЕЛЕНИЕ ЭЛЕКТРОЭНЕРГИИ, ГАЗА И ВОДЫ",6840401.3,8693513.3,9369211.7,10413225.4,12223084.1,13964882.26,16182834.8,18533437.2,18428785.6,20157034.9,18505411.6,20327953.0
Еврейская автономная область,РАЗДЕЛ С ДОБЫЧА ПОЛЕЗНЫХ ИСКОПАЕМЫХ,220073.5,187322.6,453405.8,307942.3,215522.9,286177.2,401645.4,398055.8,413964.3,720346.5,974438.1,1226747.1
Еврейская автономная область,РАЗДЕЛ D ОБРАБАТЫВАЮЩИЕ ПРОИЗВОДСТВА,2325706.8,2507757.49,3176364.6,3816631.3,2839597.8,2997626.0,3073326.8,3648146.0,3834596.2,4597060.4,5073696.9,5214476.9
Еврейская автономная область,"РАЗДЕЛ E ПРОИЗВОДСТВО И РАСПРЕДЕЛЕНИЕ ЭЛЕКТРОЭНЕРГИИ, ГАЗА И ВОДЫ",817384.5,962168.6,1554386.3,1985413.4,2286729.7,2865572.4,2500432.3,3014456.1,3234521.7,4135526.2,4427270.5,4315495.67
