region,total,18_30,31_40,41_50,51_60,60_,date
Республика Тыва,20868.0,1909.0,2859.0,4098.0,5035.0,6967.0,2021-09-01
Республика Хакасия,26346.0,1505.0,2649.0,3276.0,4066.0,14850.0,2021-09-01
Алтайский край,165143.0,7243.0,13172.0,16491.0,22347.0,105890.0,2021-09-01
Кемеровская область,207928.0,9082.0,16804.0,21850.0,32209.0,127983.0,2021-09-01
Новосибирская область,180186.0,7879.0,15102.0,19528.0,27965.0,109712.0,2021-09-01
Омская область,120276.0,5813.0,9865.0,12799.0,19500.0,72299.0,2021-09-01
Томская область,64834.0,4022.0,6216.0,8142.0,11014.0,35440.0,2021-09-01
Красноярский край,178621.0,10046.0,15959.0,20650.0,29767.0,102199.0,2021-09-01
Иркутская область,200798.0,12549.0,20481.0,23106.0,31533.0,113129.0,2021-09-01
Дальневосточный федеральный округ,480247.0,27825.0,45014.0,57630.0,76156.0,273622.0,2021-09-01
Республика Бурятия,72979.0,4245.0,7152.0,8672.0,12118.0,40792.0,2021-09-01
Забайкальский край,74621.0,4312.0,7158.0,8504.0,11002.0,43645.0,2021-09-01
Хабаровский край,63204.0,3499.0,5499.0,7594.0,9446.0,37166.0,2021-09-01
Амурская область,60870.0,3286.0,5077.0,6339.0,9003.0,37165.0,2021-09-01
Камчатский край,12770.0,801.0,1192.0,1572.0,2100.0,7105.0,2021-09-01
Магаданская область,4933.0,341.0,566.0,737.0,879.0,2410.0,2021-09-01
Сахалинская область,21016.0,1416.0,2107.0,2895.0,3204.0,11394.0,2021-09-01
Еврейская автономная область,12074.0,630.0,1184.0,1446.0,1663.0,7151.0,2021-09-01
Чукотский автономный округ,1655.0,184.0,221.0,287.0,374.0,589.0,2021-09-01
Республика Саха (Якутия),52181.0,4161.0,5543.0,6995.0,10446.0,25036.0,2021-09-01
Приморский край,103944.0,4950.0,9315.0,12589.0,15921.0,61169.0,2021-09-01
г. Байконур,1226.0,141.0,131.0,170.0,368.0,416.0,2021-09-01
Российская Федерация,10678382.0,488104.0,792283.0,1075408.0,1706621.0,6615966.0,2021-10-01
Центральный федеральный округ,3048596.0,102865.0,173652.0,256731.0,459823.0,2055525.0,2021-10-01
Белгородская область,185730.0,4875.0,9220.0,14743.0,27401.0,129491.0,2021-10-01
Брянская область,101317.0,3373.0,6138.0,9685.0,17018.0,65103.0,2021-10-01
Владимирская область,115581.0,3712.0,6618.0,9589.0,16813.0,78849.0,2021-10-01
Воронежская область,208320.0,6564.0,11910.0,18215.0,35225.0,136406.0,2021-10-01
Ивановская область,73945.0,2598.0,4584.0,6662.0,10835.0,49266.0,2021-10-01
Калужская область,74398.0,2937.0,4922.0,6888.0,11528.0,48123.0,2021-10-01
Костромская область,54481.0,1832.0,3604.0,4704.0,8411.0,35930.0,2021-10-01
Курская область,114841.0,4676.0,8400.0,13394.0,22886.0,65485.0,2021-10-01
Липецкая область,108638.0,3619.0,6560.0,9603.0,17742.0,71114.0,2021-10-01
Орловская область,56551.0,2340.0,3575.0,5306.0,8810.0,36520.0,2021-10-01
Рязанская область,121975.0,3580.0,6157.0,9451.0,17762.0,85025.0,2021-10-01
Смоленская область,69581.0,2610.0,5125.0,6989.0,11517.0,43340.0,2021-10-01
Тамбовская область,102575.0,2960.0,5661.0,9854.0,17226.0,66874.0,2021-10-01
Тверская область,90969.0,3601.0,6103.0,8384.0,14395.0,58486.0,2021-10-01
Тульская область,139139.0,4706.0,8700.0,13892.0,22978.0,88863.0,2021-10-01
Ярославская область,92228.0,2676.0,4969.0,7438.0,12441.0,64704.0,2021-10-01
город Москва,940458.0,30151.0,45110.0,65125.0,125269.0,674803.0,2021-10-01
Московская область,397869.0,16055.0,26296.0,36809.0,61566.0,257143.0,2021-10-01
Северо-Западный федеральный округ,1124925.0,35463.0,60208.0,83345.0,138616.0,807293.0,2021-10-01
Республика Карелия,56419.0,1965.0,3264.0,4591.0,6932.0,39667.0,2021-10-01
Республика Коми,58883.0,2758.0,4934.0,6572.0,9749.0,34870.0,2021-10-01
Архангельская область,80814.0,2932.0,5096.0,7215.0,10884.0,54687.0,2021-10-01
Ненецкий автономный округ,2794.0,128.0,206.0,321.0,437.0,1702.0,2021-10-01
Вологодская область,88356.0,2930.0,5166.0,7355.0,13148.0,59757.0,2021-10-01
Калининградская область,64649.0,2619.0,4291.0,5913.0,9525.0,42301.0,2021-10-01
город Санкт-Петербург,524884.0,13260.0,20773.0,29016.0,52291.0,409544.0,2021-10-01
Ленинградская область,123270.0,3492.0,7084.0,9839.0,16724.0,86131.0,2021-10-01
Мурманская область,27123.0,1545.0,2429.0,3358.0,4264.0,15527.0,2021-10-01
Новгородская область,52543.0,1799.0,3327.0,4400.0,7573.0,35444.0,2021-10-01
Псковская область,45190.0,2035.0,3638.0,4765.0,7089.0,27663.0,2021-10-01
Северо-Кавказский федеральный округ,914936.0,89907.0,123787.0,155896.0,205957.0,339389.0,2021-10-01
Республика Дагестан,310215.0,35762.0,46377.0,58564.0,78030.0,91482.0,2021-10-01
Республика Ингушетия,60211.0,7619.0,7563.0,12524.0,16490.0,16015.0,2021-10-01
Кабардино-Балкарская Республика,55564.0,3699.0,5204.0,6941.0,12896.0,26824.0,2021-10-01
Карачаево-Черкесская Республика,51530.0,3719.0,5315.0,7683.0,12168.0,22645.0,2021-10-01
Республика Северная Осетия-Алания,53709.0,2167.0,3387.0,5190.0,10342.0,32623.0,2021-10-01
Чеченская Республика,179392.0,27504.0,41677.0,43044.0,36684.0,30483.0,2021-10-01
Ставропольский край,204315.0,9437.0,14264.0,21950.0,39347.0,119317.0,2021-10-01
Южный федеральный округ,1156738.0,50260.0,88800.0,130376.0,210661.0,676641.0,2021-10-01
Республика Адыгея,31802.0,1439.0,2346.0,3702.0,6188.0,18127.0,2021-10-01
Республика Калмыкия,20760.0,1668.0,1977.0,2247.0,4271.0,10597.0,2021-10-01
Республика Крым,122424.0,4858.0,10259.0,15536.0,25499.0,66272.0,2021-10-01
Краснодарский край,417436.0,18817.0,28081.0,41806.0,68350.0,260382.0,2021-10-01
Астраханская область,42416.0,2698.0,3994.0,5106.0,7539.0,23079.0,2021-10-01
Волгоградская область,162382.0,6265.0,11524.0,16825.0,27140.0,100628.0,2021-10-01
Ростовская область,338585.0,13704.0,29166.0,42958.0,68472.0,184285.0,2021-10-01
город Севастополь,20933.0,811.0,1453.0,2196.0,3202.0,13271.0,2021-10-01
Приволжский федеральный округ,2073520.0,84080.0,138126.0,185508.0,323449.0,1342357.0,2021-10-01
Республика Башкортостан,234448.0,11070.0,16758.0,21045.0,37820.0,147755.0,2021-10-01
Республика Марий Эл,58553.0,2482.0,3923.0,4898.0,8915.0,38335.0,2021-10-01
Республика Мордовия,64447.0,2197.0,3847.0,5624.0,11108.0,41671.0,2021-10-01
Республика Татарстан,271004.0,12180.0,18802.0,24734.0,47585.0,167703.0,2021-10-01
Удмуртская Республика,98625.0,4395.0,7439.0,9969.0,15471.0,61351.0,2021-10-01
Чувашская Республика,73707.0,3508.0,5197.0,7128.0,12382.0,45492.0,2021-10-01
Кировская область,113978.0,3260.0,6302.0,8233.0,14177.0,82006.0,2021-10-01
Нижегородская область,266672.0,9344.0,14405.0,20365.0,35486.0,187072.0,2021-10-01
Оренбургская область,175654.0,6683.0,10634.0,13912.0,25399.0,119026.0,2021-10-01
Пензенская область,92268.0,3131.0,5638.0,8318.0,14784.0,60397.0,2021-10-01
Пермский край,188803.0,7793.0,13445.0,17197.0,25496.0,124872.0,2021-10-01
Самарская область,200356.0,8215.0,14682.0,20802.0,34174.0,122483.0,2021-10-01
Саратовская область,130195.0,5802.0,10060.0,13956.0,22984.0,77393.0,2021-10-01
Ульяновская область,104810.0,4020.0,6994.0,9327.0,17668.0,66801.0,2021-10-01
Уральский федеральный округ,697793.0,36571.0,57995.0,73492.0,106101.0,423634.0,2021-10-01
Курганская область,69303.0,2831.0,4935.0,6530.0,10589.0,44418.0,2021-10-01
Свердловская область,261931.0,13026.0,22219.0,29081.0,38573.0,159032.0,2021-10-01
Тюменская область,88953.0,4607.0,7606.0,8643.0,12948.0,55149.0,2021-10-01
Ханты-Мансийский автономный округ,53226.0,3992.0,5868.0,7093.0,10204.0,26069.0,2021-10-01
Ямало-Ненецкий автономный округ,13927.0,1321.0,1509.0,1805.0,2949.0,6343.0,2021-10-01
Челябинская область,210453.0,10794.0,15858.0,20340.0,30838.0,132623.0,2021-10-01
Сибирский федеральный округ,1181955.0,60987.0,104628.0,132229.0,185843.0,698268.0,2021-10-01
Республика Алтай,20013.0,883.0,1624.0,2128.0,3068.0,12310.0,2021-10-01
Республика Тыва,20886.0,1911.0,2867.0,4081.0,5049.0,6978.0,2021-10-01
Республика Хакасия,26281.0,1498.0,2654.0,3285.0,4059.0,14785.0,2021-10-01
Алтайский край,164535.0,7269.0,13144.0,16567.0,22243.0,105312.0,2021-10-01
Кемеровская область,207262.0,9070.0,16758.0,21836.0,32065.0,127533.0,2021-10-01
Новосибирская область,179460.0,7885.0,15045.0,19518.0,27733.0,109279.0,2021-10-01
Омская область,119717.0,5823.0,9830.0,12816.0,19420.0,71828.0,2021-10-01
Томская область,64998.0,4081.0,6244.0,8188.0,11053.0,35432.0,2021-10-01
Красноярский край,178552.0,10079.0,15959.0,20683.0,29756.0,102075.0,2021-10-01
Иркутская область,200251.0,12488.0,20503.0,23127.0,31397.0,112736.0,2021-10-01
Дальневосточный федеральный округ,478686.0,27827.0,44960.0,57660.0,75800.0,272439.0,2021-10-01
Республика Бурятия,72879.0,4254.0,7144.0,8688.0,12042.0,40751.0,2021-10-01
Забайкальский край,74368.0,4307.0,7155.0,8526.0,10955.0,43425.0,2021-10-01
Хабаровский край,62974.0,3507.0,5493.0,7592.0,9405.0,36977.0,2021-10-01
Амурская область,60632.0,3283.0,5092.0,6344.0,8926.0,36987.0,2021-10-01
Камчатский край,12727.0,800.0,1189.0,1569.0,2092.0,7077.0,2021-10-01
Магаданская область,4923.0,339.0,569.0,735.0,881.0,2399.0,2021-10-01
Сахалинская область,20975.0,1415.0,2106.0,2894.0,3194.0,11366.0,2021-10-01
Еврейская автономная область,12018.0,628.0,1181.0,1446.0,1655.0,7108.0,2021-10-01
Чукотский автономный округ,1653.0,184.0,219.0,288.0,376.0,586.0,2021-10-01
Республика Саха (Якутия),51929.0,4167.0,5536.0,6975.0,10395.0,24856.0,2021-10-01
Приморский край,103608.0,4943.0,9276.0,12603.0,15879.0,60907.0,2021-10-01
г. Байконур,1233.0,144.0,127.0,171.0,371.0,420.0,2021-10-01
Российская Федерация,10622638.0,488340.0,791539.0,1076082.0,1697862.0,6568815.0,2021-11-01
Центральный федеральный округ,3029751.0,102859.0,173364.0,256616.0,457136.0,2039776.0,2021-11-01
Белгородская область,183939.0,4866.0,9205.0,14685.0,27162.0,128021.0,2021-11-01
Брянская область,100787.0,3371.0,6115.0,9669.0,16910.0,64722.0,2021-11-01
Владимирская область,114760.0,3703.0,6616.0,9587.0,16722.0,78132.0,2021-11-01
Воронежская область,206908.0,6560.0,11905.0,18193.0,35033.0,135217.0,2021-11-01
Ивановская область,73323.0,2597.0,4578.0,6666.0,10769.0,48713.0,2021-11-01
Калужская область,73887.0,2929.0,4915.0,6899.0,11440.0,47704.0,2021-11-01
Костромская область,54026.0,1837.0,3586.0,4715.0,8311.0,35577.0,2021-11-01
Курская область,114351.0,4658.0,8380.0,13341.0,22749.0,65223.0,2021-11-01
Липецкая область,107857.0,3599.0,6553.0,9612.0,17586.0,70507.0,2021-11-01
Орловская область,56091.0,2336.0,3557.0,5297.0,8749.0,36152.0,2021-11-01
Рязанская область,120987.0,3575.0,6123.0,9410.0,17647.0,84232.0,2021-11-01
Смоленская область,69009.0,2596.0,5118.0,6999.0,11427.0,42869.0,2021-11-01
Тамбовская область,101915.0,2960.0,5655.0,9821.0,17162.0,66317.0,2021-11-01
Тверская область,90519.0,3607.0,6097.0,8391.0,14317.0,58107.0,2021-11-01
Тульская область,138342.0,4695.0,8663.0,13861.0,22908.0,88215.0,2021-11-01
Ярославская область,91357.0,2678.0,4955.0,7425.0,12321.0,63978.0,2021-11-01
город Москва,935693.0,30207.0,45105.0,65124.0,124570.0,670687.0,2021-11-01
Московская область,396000.0,16085.0,26238.0,36921.0,61353.0,255403.0,2021-11-01
Северо-Западный федеральный округ,1118127.0,35515.0,60098.0,83431.0,137688.0,801395.0,2021-11-01
Республика Карелия,56009.0,1959.0,3264.0,4603.0,6888.0,39295.0,2021-11-01
Республика Коми,58624.0,2772.0,4924.0,6570.0,9690.0,34668.0,2021-11-01
Архангельская область,80419.0,2946.0,5076.0,7255.0,10829.0,54313.0,2021-11-01
Ненецкий автономный округ,2776.0,127.0,206.0,322.0,434.0,1687.0,2021-11-01
Вологодская область,87777.0,2936.0,5162.0,7375.0,13065.0,59239.0,2021-11-01
Калининградская область,64206.0,2622.0,4275.0,5919.0,9449.0,41941.0,2021-11-01
город Санкт-Петербург,521786.0,13302.0,20777.0,28991.0,51986.0,406730.0,2021-11-01
Ленинградская область,122473.0,3460.0,7061.0,9846.0,16557.0,85549.0,2021-11-01
Мурманская область,26958.0,1551.0,2419.0,3353.0,4255.0,15380.0,2021-11-01
Новгородская область,52172.0,1801.0,3311.0,4410.0,7479.0,35171.0,2021-11-01
Псковская область,44927.0,2039.0,3623.0,4787.0,7056.0,27422.0,2021-11-01
Северо-Кавказский федеральный округ,914668.0,90081.0,124075.0,156113.0,205575.0,338824.0,2021-11-01
Республика Дагестан,310676.0,35755.0,46529.0,58620.0,77968.0,91804.0,2021-11-01
Республика Ингушетия,60312.0,7655.0,7590.0,12515.0,16490.0,16062.0,2021-11-01
Кабардино-Балкарская Республика,55444.0,3698.0,5191.0,6957.0,12860.0,26738.0,2021-11-01
Карачаево-Черкесская Республика,51460.0,3729.0,5332.0,7674.0,12149.0,22576.0,2021-11-01
Республика Северная Осетия-Алания,53368.0,2144.0,3369.0,5171.0,10254.0,32430.0,2021-11-01
